año,NCODI,totHemodina_Paciente,totPaciente_radioInterv,totLitofrag_Paciente,totLitofrag_Sesion,totAceleLineal_Paciente,totAceleLineal_Sesion,totBomCobal_Paciente,totBomCobal_Sesion,totOtraRadio_Paciente,totOtraRadio_Sesion,totFisiot_Paciente,totFisiot_Sesion,totLogop_Paciente,totLogop_Sesion,totTerapOcupa_Paciente,totTerapOcupa_Sesion,totHemodial_Paciente,totHemodial_Sesion,totHemodialDom_Paciente,totHemodialDom_Sesion,totDialPerito_Paciente,totDialPerito_Sesion
2016,7.1700000000000000e+02,0,238,0,0,0,0,0,0,0,0,934,37230,0,0,0,0,32,4959,0,0,0,0
2016,3.7300000000000000e+02,0,0,0,0,0,0,0,0,0,0,486,8753,0,0,0,0,0,0,0,0,0,0
2016,5.3500000000000000e+02,0,489,0,0,0,0,0,0,0,0,2188,67862,0,0,0,0,46,4882,0,0,0,0
2016,8.2400000000000000e+02,4682,5161,872,872,1514,31481,0,0,369,1280,13857,304239,555,13495,853,25373,81,13187,3,864,127,46447
2016,8.8800000000000000e+02,0,104,0,0,0,0,0,0,0,0,117,696,0,0,0,0,32,4299,0,0,0,0
2016,9.0200000000000000e+02,0,0,0,0,0,0,0,0,0,0,129,2357,0,0,0,0,0,0,0,0,0,0
2016,9.6800000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.4600000000000000e+02,0,0,0,0,0,0,0,0,0,0,125,6760,0,0,380,66429,0,0,0,0,0,0
2016,2.7000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.6500000000000000e+02,0,0,0,0,0,0,0,0,0,0,658,11197,19,228,0,0,0,0,0,0,0,0
2016,9.5600000000000000e+02,0,1306,0,0,0,0,0,0,624,6233,6681,108113,0,0,0,0,66,9626,1,156,14,9294
2016,4.1300000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.4900000000000000e+02,0,0,0,0,0,0,0,0,0,0,1240,36070,0,0,0,0,0,0,0,0,0,0
2016,6.1200000000000000e+02,433,67,0,0,0,0,0,0,0,0,2821,57374,0,0,0,0,0,0,0,0,0,0
2016,5.5900000000000000e+02,0,7,0,0,0,0,0,0,0,0,921,16874,0,0,0,0,0,0,0,0,0,0
2016,7.0000000000000000e+00,0,0,0,0,0,0,0,0,0,0,113,2275,0,0,0,0,0,0,0,0,0,0
2016,2.8300000000000000e+02,115,283,49,54,353,6652,0,0,0,0,2514,53200,0,0,0,0,0,0,0,0,0,0
2016,3.7000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.5300000000000000e+02,144,13,0,0,0,0,0,0,0,0,2428,40797,0,0,0,0,0,0,0,0,0,0
2016,5.4700000000000000e+02,0,0,0,0,0,0,0,0,0,0,1933,52895,0,0,87,2364,118,601,0,0,0,0
2016,3.9700000000000000e+02,0,0,0,0,0,0,0,0,0,0,437,6475,150,1595,348,5882,0,0,0,0,0,0
2016,5.5600000000000000e+02,0,0,0,0,0,0,0,0,0,0,978,94676,0,0,48,2181,69,5276,0,0,0,0
2016,4.2000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.1000000000000000e+01,0,0,0,0,0,0,0,0,0,0,233,23836,4,420,0,0,0,0,0,0,0,0
2016,7.4000000000000000e+02,2217,3388,236,375,0,0,0,0,0,0,14183,103149,1729,6127,2198,9822,1177,13007,,,525,15290
2016,2.1700000000000000e+02,0,0,0,0,0,0,0,0,0,0,1831,24132,0,0,0,0,12,44,0,0,0,0
2016,8.6300000000000000e+02,0,0,0,0,0,0,0,0,0,0,1500,19210,0,0,0,0,0,0,0,0,0,0
2016,8.8900000000000000e+02,3387,3737,201,281,1746,30040,0,0,312,700,5589,50792,188,2153,357,4418,102,7687,4,782,96,33687
2016,9.8400000000000000e+02,0,0,0,0,0,0,0,0,0,0,1698,37798,0,0,0,0,28,226,0,0,0,0
2016,1.1060000000000000e+03,0,0,0,0,0,0,0,0,0,0,345,15654,0,0,0,0,0,0,0,0,0,0
2016,3.4000000000000000e+01,0,0,0,0,0,0,0,0,0,0,174,8844,0,0,129,4357,0,0,0,0,0,0
2016,7.9100000000000000e+02,0,0,0,0,0,0,0,0,0,0,4330,92936,0,0,0,0,0,0,0,0,0,0
2016,1.8100000000000000e+02,0,0,0,0,0,0,0,0,0,0,92,3335,500,15720,44,2030,0,0,0,0,0,0
2016,4.3000000000000000e+02,0,0,0,0,0,0,0,0,0,0,2261,12425,0,0,0,0,0,0,0,0,0,0
2016,7.1500000000000000e+02,28,880,417,452,417,8017,0,0,0,0,4245,76147,348,5005,174,5013,112,12131,0,0,14,2149
2016,5.2100000000000000e+02,0,0,0,0,0,0,0,0,0,0,23559,424068,0,0,0,0,0,0,0,0,0,0
2016,5.2400000000000000e+02,199,60,70,78,0,0,0,0,0,0,11196,188438,1,5,0,0,10,972,0,0,0,0
2016,4.3200000000000000e+02,0,0,0,0,0,0,0,0,0,0,1500,29530,0,0,0,0,0,0,0,0,0,0
2016,1.9000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2.5000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2.6000000000000000e+01,0,0,0,0,0,0,0,0,0,0,35,328,0,0,33,10031,0,0,0,0,0,0
2016,8.9000000000000000e+02,399,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,11901,0,0,30,1582
2016,9.0400000000000000e+02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
