año,NCODI,pacienteTot_hospDom,visitaTot_hospDom
2017,3.9800000000000000e+02,0,0
2017,3.9400000000000000e+02,0,0
2017,6.1400000000000000e+02,0,0
2017,2.3500000000000000e+02,0,0
2017,6.1600000000000000e+02,786,7938
2017,2.6700000000000000e+02,0,0
2017,5.6500000000000000e+02,0,0
2017,2.2000000000000000e+02,0,0
2017,2.7800000000000000e+02,0,0
2017,1.0700000000000000e+02,722,5987
2017,7.1100000000000000e+02,0,0
2017,2.0400000000000000e+02,0,0
2017,5.7900000000000000e+02,0,0
2017,3.4800000000000000e+02,0,0
2017,7.6600000000000000e+02,0,0
2017,7.6100000000000000e+02,318,2026
2017,7.2800000000000000e+02,0,0
2017,2.8000000000000000e+02,0,0
2017,2.2200000000000000e+02,0,0
2017,2.7600000000000000e+02,0,0
2017,1.1000000000000000e+01,0,0
2017,3.0200000000000000e+02,0,0
2017,6.8200000000000000e+02,0,0
2017,2.7900000000000000e+02,0,0
2017,2.8200000000000000e+02,0,0
2017,2.8100000000000000e+02,345,6268
2017,1.8300000000000000e+02,0,0
2017,6.1000000000000000e+02,0,0
2017,1.1600000000000000e+02,0,0
2017,1.1500000000000000e+02,0,0
2017,1.1400000000000000e+02,0,0
2017,1.1900000000000000e+02,0,0
2017,7.7000000000000000e+02,721,12563
2017,5.8300000000000000e+02,140,160
2017,1.3600000000000000e+02,324,585
2017,4.6900000000000000e+02,45,1333
2017,6.4200000000000000e+02,429,4635
2017,6.7400000000000000e+02,181,567
2017,1.9300000000000000e+02,0,0
2017,5.2600000000000000e+02,341,5244
2017,6.9800000000000000e+02,668,11825
2017,6.3000000000000000e+02,0,0
2017,1.2400000000000000e+02,0,0
2017,3.6400000000000000e+02,0,0
2017,4.3900000000000000e+02,0,0
2017,5.7000000000000000e+02,477,5841
2017,1.2300000000000000e+02,0,0
2017,3.1000000000000000e+02,307,3614
2017,5.7100000000000000e+02,0,0
2017,2.9600000000000000e+02,0,0
2017,5.6600000000000000e+02,307,2394
2017,7.8400000000000000e+02,1051,14041
2017,1.0200000000000000e+02,0,0
2017,3.7900000000000000e+02,0,0
