año,NCODI,camas_instalada,incubadoras_instalada,paritorios_instalada,quirofanos_instalada,salasHemo_instalada,camas_funcionamiento,incubadoras_funcionamiento,paritorios_funcionamiento,quirofanos_funcionamiento,salasHemo_funcionamiento,salas_rx_Hospital,salas_rx_CEP,puesto_HDia_medico,puesto_HDia_psiquiatrico,puesto_HDia_geriatrico,integradasPuestos_HDia_CMA,propiasPuestos_HDia_CMA,propiasQuirofanos_HDia_CMA
2017,3.2700000000000000e+02,231,0,0,0,0,226,0,0,0,0,0,0,0,40,20,0,0,0
2017,6.9000000000000000e+02,241,4,2,17,1,220,4,2,14,1,3,0,24,0,0,2,0,0
2017,2.6200000000000000e+02,72,2,2,7,0,72,2,2,7,0,2,1,4,0,0,0,6,0
2017,4.0300000000000000e+02,5,0,0,2,0,5,0,0,2,0,1,0,0,0,0,0,0,0
2017,3.1200000000000000e+02,154,0,0,0,0,154,0,0,0,0,0,0,0,15,0,0,0,0
2017,5.8900000000000000e+02,93,2,1,4,0,84,2,1,4,0,6,0,6,0,0,6,0,0
2017,6.6500000000000000e+02,192,3,2,5,0,173,3,2,5,0,4,0,1,0,0,0,0,0
2017,3.3400000000000000e+02,21,0,0,0,0,21,0,0,0,0,0,0,1,1,1,0,0,0
2017,1.0750000000000000e+03,1097,28,3,39,1,953,28,3,39,1,12,9,76,0,0,0,44,0
2017,7.5100000000000000e+02,1008,12,2,21,1,833,12,2,20,1,10,2,81,20,0,0,23,4
2017,1.8600000000000000e+02,43,1,0,3,1,43,1,0,3,1,3,0,0,0,0,0,0,0
2017,6.4600000000000000e+02,100,2,1,2,0,100,2,1,2,0,3,0,10,0,0,2,1,2
2017,5.3600000000000000e+02,79,1,1,3,0,79,1,1,3,0,5,0,8,0,0,3,1,1
2017,2.4200000000000000e+02,49,2,1,2,0,49,1,1,2,0,2,0,0,0,0,0,0,0
2017,4.9000000000000000e+02,194,0,0,4,0,171,0,0,3,0,1,0,1,0,15,0,15,0
2017,5.0000000000000000e+02,105,3,2,6,1,105,2,2,6,1,4,0,8,0,0,7,0,0
2017,2.0600000000000000e+02,48,0,0,3,0,48,0,0,3,0,1,0,0,0,0,0,0,0
2017,5.8000000000000000e+01,36,0,0,0,0,29,0,0,0,0,0,0,0,20,0,0,0,0
2017,5.7200000000000000e+02,436,12,4,11,0,356,12,4,9,0,10,0,17,50,0,12,0,0
2017,1.8000000000000000e+02,90,0,0,2,0,82,0,0,2,0,1,0,0,0,0,0,0,0
2017,5.4900000000000000e+02,103,3,2,3,0,103,3,2,3,0,6,0,6,0,0,0,0,0
2017,5.8200000000000000e+02,105,3,1,3,0,101,3,1,3,0,3,0,4,0,0,2,0,0
2017,7.4300000000000000e+02,457,15,2,14,1,436,15,2,13,1,6,3,38,0,0,20,0,0
2017,7.9500000000000000e+02,120,0,0,5,0,114,0,0,5,0,1,0,0,0,0,7,9,0
2017,2.6900000000000000e+02,24,0,0,3,0,24,0,0,3,0,1,0,0,0,0,0,0,0
2017,6.3400000000000000e+02,233,0,0,6,0,196,0,0,6,0,4,0,6,0,0,0,0,0
2017,1.0000000000000000e+00,39,0,1,4,0,39,0,1,4,0,1,0,2,0,0,0,0,0
2017,7.1700000000000000e+02,216,8,2,5,0,202,8,2,4,0,4,0,7,15,0,8,0,0
2017,3.7300000000000000e+02,140,0,0,0,0,138,0,0,0,0,1,0,0,0,0,0,0,0
2017,5.3500000000000000e+02,176,3,3,7,0,148,3,3,5,0,7,0,9,20,0,0,14,0
2017,8.2400000000000000e+02,991,32,6,33,2,955,32,6,27,2,43,8,43,12,0,113,1,1
2017,8.8800000000000000e+02,90,2,1,3,0,90,2,1,3,0,2,0,0,0,0,0,0,0
2017,9.0200000000000000e+02,19,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0
2017,9.6800000000000000e+02,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.1300000000000000e+03,40,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.1410000000000000e+03,3,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0
2017,1.1450000000000000e+03,32,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0
2017,1.1220000000000000e+03,28,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.1330000000000000e+03,13,0,0,4,0,13,0,0,4,0,0,0,0,0,0,0,0,0
2017,3.4600000000000000e+02,206,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0
2017,2.7000000000000000e+01,97,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.6500000000000000e+02,44,0,1,2,0,44,0,0,2,0,1,0,2,0,0,1,2,2
2017,9.5600000000000000e+02,495,12,2,12,0,459,12,2,10,0,10,0,16,12,0,0,19,0
2017,4.1300000000000000e+02,53,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.4900000000000000e+02,69,0,0,3,0,66,0,0,3,0,1,0,0,0,0,0,16,0
2017,6.1200000000000000e+02,154,7,3,7,1,154,7,3,7,1,9,0,6,0,0,0,0,0
2017,5.5900000000000000e+02,115,0,0,4,0,83,0,0,3,0,1,0,0,0,0,1,0,0
2017,7.0000000000000000e+00,134,0,0,5,0,124,0,0,5,0,1,0,0,0,0,0,0,0
2017,2.8300000000000000e+02,162,0,0,8,1,162,0,0,8,1,6,0,6,0,0,3,0,0
2017,3.7000000000000000e+01,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.5300000000000000e+02,195,0,0,8,1,144,0,0,8,1,8,0,0,0,0,0,0,0
2017,5.4700000000000000e+02,292,4,5,9,0,230,4,5,8,0,5,0,19,0,0,1,2,1
2017,3.9700000000000000e+02,80,0,0,0,0,80,0,0,0,0,2,0,0,0,18,0,0,0
2017,5.5600000000000000e+02,131,6,4,5,0,131,6,4,5,0,4,0,18,0,0,0,0,0
2017,4.2000000000000000e+01,80,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,3.1000000000000000e+01,218,0,0,0,0,205,0,0,0,0,1,0,0,0,35,0,0,0
2017,7.4000000000000000e+02,905,40,8,23,1,810,40,8,20,1,14,4,38,45,0,32,0,0
2017,2.1700000000000000e+02,84,0,0,3,0,41,0,0,3,0,1,0,0,0,0,0,0,0
2017,8.6300000000000000e+02,62,2,1,3,0,18,0,1,2,0,1,0,0,0,0,0,0,0
2017,8.8900000000000000e+02,828,0,0,22,2,747,0,0,17,2,14,9,64,0,0,0,24,4
2017,9.8400000000000000e+02,147,0,0,5,0,127,0,0,5,0,3,0,0,0,0,0,0,0
2017,1.1060000000000000e+03,10,0,0,2,0,10,0,0,2,0,1,0,0,0,0,0,0,0
2017,1.1460000000000000e+03,12,0,0,1,0,12,0,0,1,0,1,0,0,0,0,1,0,0
2017,3.4000000000000000e+01,68,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
2017,7.9100000000000000e+02,118,2,1,5,0,118,2,1,5,0,2,0,0,0,0,0,0,0
2017,1.8100000000000000e+02,33,0,0,0,0,33,0,0,0,0,1,0,1,0,0,0,0,0
2017,4.3000000000000000e+02,17,0,0,1,0,17,0,0,1,0,1,0,0,0,0,0,0,0
2017,7.1500000000000000e+02,573,3,2,13,1,389,3,2,13,1,10,0,22,0,0,0,0,0
2017,5.2100000000000000e+02,52,0,0,3,0,44,0,0,3,0,4,0,0,0,0,0,0,1
2017,5.2400000000000000e+02,192,2,1,9,1,194,2,1,9,1,2,0,5,0,0,0,6,2
2017,4.3200000000000000e+02,40,0,0,2,0,16,0,0,2,0,1,0,0,0,0,0,0,0
2017,1.9000000000000000e+01,24,3,1,2,0,24,3,1,2,0,0,0,0,0,0,0,0,0
2017,2.5000000000000000e+01,48,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
2017,2.6000000000000000e+01,84,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
2017,8.9000000000000000e+02,606,18,2,17,1,594,18,2,17,1,21,4,48,20,0,0,14,0
2017,9.0400000000000000e+02,123,1,1,5,0,111,1,1,5,0,3,0,2,0,0,0,0,0
2017,9.5700000000000000e+02,1273,30,12,36,2,1134,30,12,36,2,16,0,120,20,0,40,35,12
2017,9.3900000000000000e+02,907,18,3,26,2,799,18,3,26,2,16,1,19,27,0,0,37,6
2017,2.3600000000000000e+02,106,1,1,5,0,99,1,1,5,0,0,0,8,0,0,15,0,0
2017,7.3500000000000000e+02,1013,36,6,23,2,899,36,6,21,2,11,2,109,45,0,0,10,2
2017,1.4600000000000000e+02,258,0,0,0,0,258,0,0,0,0,1,0,0,0,0,0,0,0
2017,3.6300000000000000e+02,157,0,0,5,1,157,0,0,5,1,1,0,3,0,0,0,6,1
2017,1.8700000000000000e+02,190,0,0,5,1,190,0,0,5,1,2,0,5,0,0,0,1,1
2017,2.6500000000000000e+02,71,0,0,2,0,71,0,0,2,0,5,0,0,0,0,0,0,0
2017,2.9500000000000000e+02,108,0,0,5,0,66,0,0,3,0,2,0,6,0,0,0,0,0
2017,4.9600000000000000e+02,256,4,2,5,1,156,2,2,4,1,3,0,0,0,0,0,0,0
2017,7.7000000000000000e+01,99,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2017,3.9100000000000000e+02,29,0,0,2,0,29,0,0,2,0,1,0,0,0,0,0,0,0
2017,2.4000000000000000e+02,199,2,1,4,0,161,2,1,4,0,2,0,2,0,0,0,0,0
2017,4.4800000000000000e+02,40,2,1,2,0,40,2,1,2,0,1,0,3,0,0,2,0,0
2017,1.5100000000000000e+02,144,0,0,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0
2017,4.2500000000000000e+02,32,3,1,2,0,28,3,1,2,0,1,0,0,0,0,0,0,0
2017,3.0000000000000000e+02,61,0,0,2,0,61,0,0,2,0,2,0,5,0,0,0,5,1
2017,3.3900000000000000e+02,104,1,1,5,1,47,1,1,5,1,3,0,0,0,0,0,0,0
2017,8.7400000000000000e+02,198,3,2,5,0,198,3,2,5,0,6,1,3,0,0,4,0,0
2017,9.0500000000000000e+02,822,18,4,21,3,766,18,4,19,3,8,5,47,0,0,0,25,7
2017,1.1230000000000000e+03,12,0,0,2,0,12,0,0,2,0,1,0,0,0,0,0,0,0
2017,7.3600000000000000e+02,902,24,10,32,2,875,24,10,32,2,14,0,39,72,1,61,0,0
2017,4.5900000000000000e+02,30,0,0,2,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2017,3.2000000000000000e+02,114,0,0,4,0,114,0,0,4,0,1,0,0,0,1,0,8,4
2017,4.5000000000000000e+01,420,0,0,0,0,420,0,0,0,0,0,0,0,140,57,0,0,0
2017,6.1800000000000000e+02,131,2,1,5,0,115,2,1,5,0,6,1,12,0,0,20,0,0
2017,4.6300000000000000e+02,301,0,2,10,0,250,0,0,7,0,6,3,39,15,0,22,0,0
2017,8.9100000000000000e+02,105,2,3,9,0,93,2,3,9,0,3,0,0,0,0,0,0,0
2017,9.5800000000000000e+02,375,10,2,10,0,319,10,2,10,0,10,0,30,0,10,18,0,0
2017,2.4400000000000000e+02,48,1,1,2,0,48,0,1,2,0,2,0,4,0,0,0,0,0
2017,2.8000000000000000e+01,56,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2017,4.4400000000000000e+02,27,0,0,5,0,27,0,0,5,0,1,0,2,0,0,0,0,0
2017,4.7900000000000000e+02,83,0,0,2,0,83,0,0,0,0,1,0,0,0,0,0,36,2
2017,2.8500000000000000e+02,91,5,1,5,1,91,1,1,5,1,2,0,7,0,0,0,0,0
2017,2.5300000000000000e+02,140,12,5,10,1,140,7,5,10,1,6,0,0,0,0,2,18,3
2017,4.8100000000000000e+02,70,3,2,7,1,50,2,2,5,1,3,0,0,0,0,0,0,4
2017,5.4000000000000000e+02,121,5,3,8,1,120,5,3,8,1,5,0,0,0,0,0,0,0
2017,4.1000000000000000e+01,60,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2017,5.1000000000000000e+02,93,0,0,5,0,42,0,0,5,0,4,0,1,1,0,1,1,1
2017,3.0500000000000000e+02,10,0,0,0,0,10,0,0,0,0,1,0,3,0,0,0,0,0
2017,7.0800000000000000e+02,237,3,2,6,0,197,3,2,6,0,5,0,11,20,0,20,0,0
2017,7.5500000000000000e+02,1279,59,4,51,3,1152,53,4,51,3,19,11,181,30,0,0,57,8
2017,7.5000000000000000e+02,847,21,3,25,3,775,21,3,24,3,10,8,66,30,0,0,26,8
2017,6.9600000000000000e+02,584,22,2,16,1,560,22,2,16,1,12,6,63,0,0,12,21,4
2017,4.2100000000000000e+02,136,0,0,4,0,82,0,0,3,0,3,0,0,0,0,0,0,0
2017,8.2700000000000000e+02,184,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.3300000000000000e+02,200,0,0,10,0,190,0,0,9,0,8,0,7,0,0,,32,2
2017,1.0300000000000000e+03,151,7,5,18,1,151,7,2,10,1,1,0,5,0,0,0,0,0
2017,1.0030000000000000e+03,16,0,0,2,0,16,0,0,2,0,1,0,4,0,0,6,6,2
2017,1.0500000000000000e+03,16,0,0,1,0,8,0,0,1,0,1,0,6,0,0,0,2,1
2017,1.0430000000000000e+03,112,8,6,11,1,106,8,6,10,1,1,0,0,0,0,0,13,3
2017,1.1280000000000000e+03,36,2,2,4,0,26,2,2,4,0,1,0,2,0,0,36,5,3
2017,1.1250000000000000e+03,18,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0
2017,1.1350000000000000e+03,22,0,0,2,0,9,0,0,2,0,1,0,1,0,0,0,0,0
2017,9.3400000000000000e+02,325,5,4,8,0,299,5,4,5,0,7,0,20,0,0,0,16,0
2017,6.2900000000000000e+02,329,15,2,13,1,300,15,2,13,1,8,0,15,7,0,7,27,4
2017,2.1000000000000000e+01,156,0,0,0,0,149,0,0,0,0,0,0,0,0,50,0,0,0
2017,6.1500000000000000e+02,179,2,1,7,0,179,2,1,7,0,5,0,12,0,0,0,0,0
2017,6.2600000000000000e+02,51,1,1,5,0,51,1,1,5,0,3,0,0,0,0,0,0,0
2017,4.1700000000000000e+02,18,0,0,2,0,15,0,0,2,0,1,0,5,0,0,0,0,0
2017,5.9700000000000000e+02,116,2,1,3,0,86,2,1,3,0,3,0,6,0,30,0,6,0
2017,5.3900000000000000e+02,368,9,7,10,0,352,9,7,8,0,20,0,74,0,20,22,0,0
2017,3.4300000000000000e+02,66,1,1,5,0,66,1,1,5,0,1,0,0,0,0,0,0,0
2017,1.3500000000000000e+02,350,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.5800000000000000e+02,687,0,0,0,0,560,0,0,0,0,1,0,0,64,20,0,0,0
2017,7.7500000000000000e+02,237,6,6,7,0,152,6,6,7,0,4,0,14,0,0,0,4,0
2017,1.7700000000000000e+02,240,0,0,0,0,231,0,0,0,0,1,0,0,0,40,0,0,0
2017,5.7800000000000000e+02,38,2,1,3,0,38,2,1,3,0,2,0,0,0,0,0,0,0
2017,4.1600000000000000e+02,146,0,0,2,0,146,0,0,2,0,5,0,0,0,12,0,0,0
2017,5.6100000000000000e+02,103,2,1,4,0,103,2,1,4,0,4,0,21,0,10,0,6,1
2017,6.2000000000000000e+01,46,0,0,0,0,46,0,0,0,0,0,0,0,0,24,0,0,0
2017,8.2800000000000000e+02,85,0,0,0,0,85,0,0,0,0,0,0,0,0,25,0,0,0
2017,8.6000000000000000e+02,90,2,1,3,0,78,2,1,3,0,2,0,0,0,20,0,8,1
2017,9.3500000000000000e+02,44,0,0,0,0,44,0,0,0,0,0,0,0,0,20,0,0,0
2017,9.3600000000000000e+02,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.8600000000000000e+02,45,0,0,0,0,45,0,0,0,0,0,0,0,40,0,0,0,0
2017,9.8700000000000000e+02,114,1,1,3,0,114,1,1,3,0,3,0,8,0,0,0,0,0
2017,1.0210000000000000e+03,30,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0
2017,1.0850000000000000e+03,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,6.5800000000000000e+02,215,4,2,5,0,207,4,2,5,0,4,0,12,0,0,0,7,0
2017,3.5300000000000000e+02,50,0,0,0,0,40,0,0,0,0,1,0,0,0,12,0,0,0
2017,3.2300000000000000e+02,150,0,0,0,0,150,0,0,0,0,0,0,0,20,0,0,0,0
2017,6.2000000000000000e+02,133,4,2,3,0,126,4,2,3,0,3,0,12,0,0,0,0,0
2017,3.8400000000000000e+02,210,0,0,1,0,185,0,0,1,0,4,0,3,0,0,0,0,0
2017,5.5400000000000000e+02,310,12,2,10,0,258,9,2,10,0,9,0,16,15,0,0,0,0
2017,2.0900000000000000e+02,15,0,0,2,0,15,0,0,2,0,2,0,0,0,0,0,0,0
2017,7.0700000000000000e+02,953,39,3,29,2,864,39,3,24,2,7,7,37,20,12,0,0,0
2017,3.9500000000000000e+02,10,0,0,1,0,10,0,0,1,0,1,0,0,0,0,0,0,0
2017,9.6900000000000000e+02,118,0,0,4,0,48,0,0,4,0,2,0,5,0,0,0,0,0
2017,1.0520000000000000e+03,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,7.3900000000000000e+02,1004,54,8,40,3,952,54,8,40,3,46,4,79,30,0,0,56,0
2017,6.1300000000000000e+02,517,6,2,19,1,460,6,2,18,1,6,3,26,0,0,0,16,4
2017,5.9300000000000000e+02,284,0,0,10,0,274,0,0,10,0,6,1,18,0,0,19,0,0
2017,7.0400000000000000e+02,582,22,3,16,2,539,22,3,16,2,9,6,41,0,0,24,0,0
2017,4.9300000000000000e+02,33,0,0,6,0,33,0,0,6,0,2,0,0,0,0,0,30,0
2017,6.8600000000000000e+02,501,8,1,25,2,470,6,1,24,2,5,0,50,0,0,30,23,6
2017,2.5700000000000000e+02,181,18,3,12,1,160,18,3,12,1,2,0,0,0,0,0,0,0
2017,4.9400000000000000e+02,46,0,0,5,0,46,0,0,3,0,1,0,0,0,0,0,0,0
2017,6.8100000000000000e+02,140,0,0,8,0,115,0,0,8,0,2,0,37,0,0,0,0,0
2017,2.8600000000000000e+02,94,0,0,11,1,88,0,0,10,1,3,0,0,0,0,0,0,0
2017,2.5500000000000000e+02,79,12,1,7,1,79,12,1,7,1,3,0,9,0,0,11,3,0
2017,7.9000000000000000e+01,40,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
2017,8.1000000000000000e+01,76,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2017,6.8800000000000000e+02,315,6,3,8,0,285,6,3,8,0,5,0,18,8,0,12,16,0
2017,5.3100000000000000e+02,241,7,2,8,0,229,7,2,8,0,6,2,23,0,0,0,8,0
2017,5.1400000000000000e+02,56,0,1,3,0,34,0,1,3,0,3,0,2,0,0,14,14,0
2017,4.9900000000000000e+02,230,0,0,8,0,106,0,0,7,0,3,0,0,0,0,0,0,0
2017,5.3200000000000000e+02,252,4,2,11,0,242,4,2,11,0,7,2,17,0,0,15,0,0
2017,1.9000000000000000e+02,183,0,0,0,0,145,0,0,0,0,3,0,0,0,0,0,0,0
2017,5.9800000000000000e+02,88,3,1,3,0,82,3,1,3,0,5,0,8,0,0,0,6,0
2017,2.6000000000000000e+02,300,10,6,20,1,200,8,6,20,1,5,0,0,0,0,0,0,0
2017,8.3800000000000000e+02,11,0,0,1,0,11,0,0,1,0,1,0,0,0,0,0,0,0
2017,8.3900000000000000e+02,96,1,1,4,0,35,0,0,4,0,1,0,16,0,0,0,0,0
2017,8.5100000000000000e+02,7,0,0,2,0,7,0,0,2,0,0,0,0,0,0,2,0,0
2017,8.5200000000000000e+02,301,4,5,14,1,301,4,5,14,1,3,5,16,1,0,0,30,3
2017,9.8800000000000000e+02,125,0,0,0,0,125,0,0,0,0,1,0,12,20,0,0,0,0
2017,1.0560000000000000e+03,348,7,2,12,1,252,7,2,12,1,4,4,24,0,0,5,0,0
2017,1.0440000000000000e+03,57,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.1140000000000000e+03,96,0,0,6,0,96,0,0,5,0,3,1,6,0,0,6,0,0
2017,1.1290000000000000e+03,186,9,2,15,1,90,5,1,12,1,2,0,10,0,0,0,6,3
2017,6.4400000000000000e+02,646,17,6,19,0,602,17,6,19,0,9,2,29,45,0,29,0,2
2017,7.5200000000000000e+02,777,8,2,17,2,671,8,2,17,2,16,2,34,30,0,0,0,0
2017,2.3800000000000000e+02,75,0,0,10,0,75,0,0,10,0,3,0,6,0,0,18,0,10
2017,3.2500000000000000e+02,242,0,0,0,0,242,0,0,0,0,0,0,0,5,5,0,0,0
2017,6.2200000000000000e+02,119,3,2,4,0,105,3,2,3,0,2,0,2,0,0,0,0,0
2017,8.7900000000000000e+02,79,0,0,4,0,79,0,0,4,0,1,0,0,0,0,0,0,0
2017,9.0600000000000000e+02,95,5,1,4,1,95,5,1,4,1,1,0,11,0,0,0,0,0
2017,3.7000000000000000e+02,240,0,0,0,0,173,0,0,0,0,2,0,0,0,4,0,0,0
2017,4.1800000000000000e+02,44,0,0,3,0,44,0,0,3,0,2,0,0,0,0,0,0,0
2017,5.7400000000000000e+02,23,0,0,2,0,23,0,0,2,0,2,0,0,0,0,0,0,0
2017,3.9900000000000000e+02,70,0,0,5,0,70,0,0,5,0,1,0,2,0,0,2,2,1
2017,1.9500000000000000e+02,38,0,0,3,0,20,0,0,3,0,1,0,0,0,0,0,0,0
2017,7.8300000000000000e+02,683,15,5,18,1,663,15,5,17,1,6,10,49,4,0,36,0,0
2017,2.6300000000000000e+02,76,0,0,6,0,69,0,0,6,0,1,0,11,0,0,0,10,0
2017,1.9400000000000000e+02,48,0,0,3,0,30,0,0,2,0,1,0,0,0,0,0,0,0
2017,2.1400000000000000e+02,32,0,0,3,0,22,0,0,3,0,1,0,0,0,0,0,0,0
2017,7.8500000000000000e+02,906,24,8,33,2,843,24,8,33,2,10,7,105,12,0,21,0,0
2017,7.8000000000000000e+02,112,0,0,6,0,98,0,0,6,0,2,5,23,0,0,15,0,1
2017,7.8200000000000000e+02,406,0,0,18,1,383,0,0,18,1,9,6,32,10,0,48,0,2
2017,3.6900000000000000e+02,179,0,0,0,0,133,0,0,0,0,1,0,0,0,0,0,0,0
2017,7.1300000000000000e+02,100,0,0,5,0,95,0,0,5,0,4,0,0,0,0,0,11,0
2017,9.4100000000000000e+02,24,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0
2017,1.0910000000000000e+03,356,0,0,0,0,364,0,0,0,0,0,0,0,446,0,0,0,0
2017,1.0450000000000000e+03,110,3,2,7,1,65,3,1,4,1,2,0,1,0,0,9,0,0
2017,1.0860000000000000e+03,171,4,2,12,1,136,2,2,10,1,3,0,11,0,0,18,0,0
2017,9.3700000000000000e+02,600,4,6,15,0,429,4,6,15,0,13,0,36,6,0,0,34,6
2017,1.0040000000000000e+03,44,3,1,3,0,44,3,1,3,0,0,0,1,0,0,0,0,0
2017,7.3700000000000000e+02,808,5,3,18,1,757,5,3,17,1,8,6,16,15,0,17,0,0
2017,7.6500000000000000e+02,1234,27,3,36,2,1164,27,3,36,2,23,4,69,0,0,0,0,5
2017,3.2900000000000000e+02,254,0,0,7,0,238,0,0,6,0,3,5,15,0,0,20,0,0
2017,8.7000000000000000e+01,172,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0
2017,5.2700000000000000e+02,150,0,0,8,0,139,0,0,6,0,2,0,0,0,18,0,21,6
2017,5.6200000000000000e+02,106,0,0,7,1,104,0,0,7,1,3,0,0,0,0,0,0,0
2017,2.5100000000000000e+02,90,2,3,7,1,90,2,3,7,1,3,0,0,0,0,0,0,0
2017,1.2900000000000000e+02,275,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0
2017,1.5400000000000000e+02,184,0,0,0,0,184,0,0,0,0,1,0,0,0,25,0,0,0
2017,5.1600000000000000e+02,113,4,1,8,1,113,4,1,8,1,2,0,7,0,0,0,0,0
2017,1.8400000000000000e+02,32,0,0,4,0,32,0,0,4,0,1,0,0,0,0,0,0,0
2017,6.5200000000000000e+02,200,0,0,5,0,143,0,0,5,0,3,0,6,0,0,0,6,1
2017,6.3700000000000000e+02,122,4,2,5,0,113,4,2,2,0,5,0,12,0,0,0,6,0
2017,8.8000000000000000e+01,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.0700000000000000e+02,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
2017,9.7000000000000000e+02,50,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
2017,1.0190000000000000e+03,32,0,0,2,0,17,0,0,2,0,2,0,0,0,0,0,0,2
2017,1.0160000000000000e+03,68,2,2,5,1,68,2,2,5,1,1,0,0,0,0,0,0,0
2017,1.0470000000000000e+03,252,10,3,7,0,177,10,3,6,0,3,0,27,0,0,0,20,0
2017,6.3500000000000000e+02,168,12,2,4,0,163,12,2,4,0,5,0,4,2,0,0,0,0
